SOURCE_KEY,DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
rGa61gmuvPhdLxV,2020-05-21 09:00:00,8157.0,798.3571429,977.7142857,7153610.714
sjndEbLyjtCKgGv,2020-05-21 09:00:00,8102.0,792.9875,967.625,7059028.625
uHbuxQJl8lW7ozc,2020-05-21 09:00:00,8273.875,809.7375,980.125,7081091.125
wCURE6d3bPkepu2,2020-05-21 09:00:00,8051.25,788.05,962.625,6825206.625
z9Y9gH1T5YWrNuG,2020-05-21 09:00:00,8163.5,798.9875,989.25,7050250.25
zBIq5rxdHJRwDNY,2020-05-21 09:00:00,8448.714286,826.7857143,980.7142857,6381842.714
zVJPv84UY57bAof,2020-05-21 09:00:00,8367.857143,818.9,988.7142857,7158167.714
1BY6WEcLGh8j5v7,2020-05-21 09:15:00,7762.285714,759.7714286,1125.714286,6299471.714
1IF53ai7Xc0U56Y,2020-05-21 09:15:00,8598.125,841.1875,1279.625,6226706.625
3PZuoBAID5Wc2HD,2020-05-21 09:15:00,8550.75,836.5125,1288.625,7030782.625
7JYdWkrLSPkdwr4,2020-05-21 09:15:00,8200.285714,802.4714286,1220.857143,7645200.857
McdE0feGgRqW7Ca,2020-05-21 09:15:00,9075.428571,887.7857143,1206.428571,7202268.429
VHMLBKoKgIrUVDU,2020-05-21 09:15:00,8786.857143,859.5857143,1259.285714,7249783.286
WRmjgnKYAwPKWDb,2020-05-21 09:15:00,8818.5,862.7375,1268.625,7070993.625
YxYtjZvoooNbGkE,2020-05-21 09:15:00,8709.0,852.0285714,1178.428571,7222472.429
ZnxXDlPa8U1GXgE,2020-05-21 09:15:00,8502.75,831.925,1209.125,6565254.125
ZoEaEvLYb1n2sOq,2020-05-21 09:15:00,8496.857143,831.3714286,1156.285714,7140224.286
adLQvlD726eNBSB,2020-05-21 09:15:00,8605.625,841.9125,1303.25,6314918.25
bvBOhCH3iADSZry,2020-05-21 09:15:00,7875.571429,770.8714286,1112.571429,6356150.571
iCRJl6heRkivqQ3,2020-05-21 09:15:00,9128.0,892.9285714,1179.285714,7220784.286
ih0vzX44oOqAx2f,2020-05-21 09:15:00,8703.75,851.55,1167.375,6227108.375
pkci93gMrogZuBj,2020-05-21 09:15:00,9118.428571,892.0,1176.857143,7211374.857
rGa61gmuvPhdLxV,2020-05-21 09:15:00,9176.375,897.65,1191.375,7153824.375
sjndEbLyjtCKgGv,2020-05-21 09:15:00,8970.142857,877.5428571,1178.428571,7059239.429
uHbuxQJl8lW7ozc,2020-05-21 09:15:00,9203.0,900.2428571,1193.285714,7081304.286
wCURE6d3bPkepu2,2020-05-21 09:15:00,8619.142857,843.3428571,1168.285714,6825412.286
z9Y9gH1T5YWrNuG,2020-05-21 09:15:00,9212.857143,901.2,1198.857143,7050459.857
zBIq5rxdHJRwDNY,2020-05-21 09:15:00,9186.285714,898.5857143,1182.428571,6382044.429
zVJPv84UY57bAof,2020-05-21 09:15:00,9197.125,899.6625,1205.0,7158384.0
1BY6WEcLGh8j5v7,2020-05-21 09:30:00,9090.5,889.2625,1335.75,6299681.75
1IF53ai7Xc0U56Y,2020-05-21 09:30:00,10248.85714,1001.957143,1515.571429,6226942.571
3PZuoBAID5Wc2HD,2020-05-21 09:30:00,10200.14286,997.2571429,1523.142857,7031017.143
7JYdWkrLSPkdwr4,2020-05-21 09:30:00,9852.0,963.375,1446.375,7645426.375
McdE0feGgRqW7Ca,2020-05-21 09:30:00,9995.875,977.3875,1440.25,7202502.25
VHMLBKoKgIrUVDU,2020-05-21 09:30:00,10063.375,983.9625,1491.125,7250015.125
WRmjgnKYAwPKWDb,2020-05-21 09:30:00,9853.285714,963.5285714,1494.857143,7071219.857
YxYtjZvoooNbGkE,2020-05-21 09:30:00,9805.25,958.8375,1404.5,7222698.5
ZnxXDlPa8U1GXgE,2020-05-21 09:30:00,9794.857143,957.8285714,1432.142857,6565477.143
ZoEaEvLYb1n2sOq,2020-05-21 09:30:00,9721.375,950.675,1380.25,7140448.25
adLQvlD726eNBSB,2020-05-21 09:30:00,10354.71429,1012.271429,1541.571429,6315156.571
bvBOhCH3iADSZry,2020-05-21 09:30:00,8991.0,879.5875,1316.375,6356354.375
iCRJl6heRkivqQ3,2020-05-21 09:30:00,9860.5,964.2375,1411.125,7221016.125
ih0vzX44oOqAx2f,2020-05-21 09:30:00,9623.0,941.0857143,1388.714286,6227329.714
pkci93gMrogZuBj,2020-05-21 09:30:00,9824.75,960.7375,1407.5,7211605.5
rGa61gmuvPhdLxV,2020-05-21 09:30:00,9836.142857,961.8428571,1422.857143,7154055.857
sjndEbLyjtCKgGv,2020-05-21 09:30:00,9770.625,955.45,1407.625,7059468.625
uHbuxQJl8lW7ozc,2020-05-21 09:30:00,9942.625,972.1875,1424.25,7081535.25
wCURE6d3bPkepu2,2020-05-21 09:30:00,9799.0,958.225,1393.125,6825637.125
z9Y9gH1T5YWrNuG,2020-05-21 09:30:00,9803.625,958.675,1428.25,7050689.25
zBIq5rxdHJRwDNY,2020-05-21 09:30:00,9872.125,965.35,1414.5,6382276.5
zVJPv84UY57bAof,2020-05-21 09:30:00,9882.714286,966.3428571,1437.0,7158616.0
1BY6WEcLGh8j5v7,2020-05-21 09:45:00,9877.571429,965.8714286,1568.857143,6299914.857
1IF53ai7Xc0U56Y,2020-05-21 09:45:00,10488.85714,1024.914286,1751.714286,6227178.714
3PZuoBAID5Wc2HD,2020-05-21 09:45:00,9971.25,974.5625,1780.375,7031274.375
7JYdWkrLSPkdwr4,2020-05-21 09:45:00,10251.71429,1001.9,1692.714286,7645672.714
McdE0feGgRqW7Ca,2020-05-21 09:45:00,10255.28571,1002.185714,1682.0,7202744.0
VHMLBKoKgIrUVDU,2020-05-21 09:45:00,10744.14286,1049.8,1745.142857,7250269.143
WRmjgnKYAwPKWDb,2020-05-21 09:45:00,10345.5,1011.0375,1745.75,7071470.75
YxYtjZvoooNbGkE,2020-05-21 09:45:00,10508.28571,1027.042857,1648.285714,7222942.286
ZnxXDlPa8U1GXgE,2020-05-21 09:45:00,10712.625,1046.8,1688.625,6565733.625
ZoEaEvLYb1n2sOq,2020-05-21 09:45:00,9942.428571,971.8857143,1620.142857,7140688.143
adLQvlD726eNBSB,2020-05-21 09:45:00,10644.42857,1040.1,1781.285714,6315396.286
bvBOhCH3iADSZry,2020-05-21 09:45:00,9729.285714,951.4428571,1549.285714,6356587.286
iCRJl6heRkivqQ3,2020-05-21 09:45:00,9863.285714,964.0428571,1644.142857,7221249.143
ih0vzX44oOqAx2f,2020-05-21 09:45:00,10380.5,1014.4625,1632.5,6227573.5
pkci93gMrogZuBj,2020-05-21 09:45:00,8894.571429,869.9857143,1630.142857,7211828.143
rGa61gmuvPhdLxV,2020-05-21 09:45:00,9316.571429,910.9428571,1630.0,7154263.0
sjndEbLyjtCKgGv,2020-05-21 09:45:00,10035.85714,981.0285714,1641.142857,7059702.143
uHbuxQJl8lW7ozc,2020-05-21 09:45:00,8530.714286,834.6285714,1655.571429,7081766.571
wCURE6d3bPkepu2,2020-05-21 09:45:00,10397.57143,1016.385714,1638.571429,6825882.571
z9Y9gH1T5YWrNuG,2020-05-21 09:45:00,10107.85714,988.1714286,1667.571429,7050928.571
zBIq5rxdHJRwDNY,2020-05-21 09:45:00,9806.857143,958.4428571,1650.571429,6382512.571
zVJPv84UY57bAof,2020-05-21 09:45:00,9253.285714,904.9142857,1648.857143,7158827.857
1BY6WEcLGh8j5v7,2020-05-21 10:00:00,6160.571429,602.6,1257.857143,6300099.571
1IF53ai7Xc0U56Y,2020-05-21 10:00:00,5771.571429,564.3,1394.571429,6227373.286
3PZuoBAID5Wc2HD,2020-05-21 10:00:00,7451.2,727.66,1584.6,7031461.5
7JYdWkrLSPkdwr4,2020-05-21 10:00:00,4277.0,418.2142857,1345.857143,7645855.857
McdE0feGgRqW7Ca,2020-05-21 10:00:00,6822.5,665.8166667,1250.5,7202931.833
VHMLBKoKgIrUVDU,2020-05-21 10:00:00,4444.714286,434.6,1387.285714,7250457.286
WRmjgnKYAwPKWDb,2020-05-21 10:00:00,5636.333333,551.2833333,1300.5,7071663.833
YxYtjZvoooNbGkE,2020-05-21 10:00:00,6322.666667,617.7833333,1531.0,7223128.0
ZnxXDlPa8U1GXgE,2020-05-21 10:00:00,8219.833333,802.7833333,1596.833333,6565951.667
ZoEaEvLYb1n2sOq,2020-05-21 10:00:00,7055.2,689.6,1447.4,7140872.8
adLQvlD726eNBSB,2020-05-21 10:00:00,7879.142857,769.4428571,1708.285714,6315603.286
bvBOhCH3iADSZry,2020-05-21 10:00:00,6167.428571,603.2428571,1236.714286,6356761.286
iCRJl6heRkivqQ3,2020-05-21 10:00:00,5196.428571,508.2714286,1310.714286,7221432.857
ih0vzX44oOqAx2f,2020-05-21 10:00:00,6981.857143,682.2142857,1578.571429,6227777.429
pkci93gMrogZuBj,2020-05-21 10:00:00,6029.428571,589.5142857,1290.714286,7211997.0
rGa61gmuvPhdLxV,2020-05-21 10:00:00,5628.142857,550.5571429,1295.285714,7154439.714
sjndEbLyjtCKgGv,2020-05-21 10:00:00,6277.0,613.5333333,1217.166667,7059880.833
uHbuxQJl8lW7ozc,2020-05-21 10:00:00,6289.571429,614.4571429,1310.714286,7081937.143
wCURE6d3bPkepu2,2020-05-21 10:00:00,5408.142857,528.1,1318.285714,6826081.714
z9Y9gH1T5YWrNuG,2020-05-21 10:00:00,5273.0,515.0857143,1337.142857,7051125.286
zBIq5rxdHJRwDNY,2020-05-21 10:00:00,4979.571429,487.1285714,1311.571429,6382691.286
zVJPv84UY57bAof,2020-05-21 10:00:00,5706.0,557.7142857,1313.428571,7159010.429
1BY6WEcLGh8j5v7,2020-05-21 10:15:00,5702.714286,558.6571429,1883.0,6300229.0
1IF53ai7Xc0U56Y,2020-05-21 10:15:00,7354.857143,719.0857143,2075.571429,6227502.571
3PZuoBAID5Wc2HD,2020-05-21 10:15:00,7224.0,706.5,2089.571429,7031583.571
7JYdWkrLSPkdwr4,2020-05-21 10:15:00,7050.285714,689.4857143,2004.285714,7645984.286
McdE0feGgRqW7Ca,2020-05-21 10:15:00,7467.0,730.125,2013.0,7203075.0
VHMLBKoKgIrUVDU,2020-05-21 10:15:00,6876.285714,672.7428571,2067.0,7250591.0
WRmjgnKYAwPKWDb,2020-05-21 10:15:00,7057.285714,690.2714286,2057.428571,7071782.429
YxYtjZvoooNbGkE,2020-05-21 10:15:00,7348.875,718.5625,1970.375,7223264.375
ZnxXDlPa8U1GXgE,2020-05-21 10:15:00,5908.714286,578.8285714,2051.428571,6566096.429
ZoEaEvLYb1n2sOq,2020-05-21 10:15:00,7197.25,703.825,1932.875,7141000.875
adLQvlD726eNBSB,2020-05-21 10:15:00,6817.142857,667.1,2133.428571,6315748.429
bvBOhCH3iADSZry,2020-05-21 10:15:00,5717.285714,560.0142857,1846.428571,6356884.429
iCRJl6heRkivqQ3,2020-05-21 10:15:00,7631.428571,746.0571429,1961.0,7221566.0
ih0vzX44oOqAx2f,2020-05-21 10:15:00,5802.714286,568.4857143,1974.857143,6227915.857
pkci93gMrogZuBj,2020-05-21 10:15:00,8380.571429,819.1,1950.857143,7212148.857
rGa61gmuvPhdLxV,2020-05-21 10:15:00,7787.857143,761.3,1941.857143,7154574.857
sjndEbLyjtCKgGv,2020-05-21 10:15:00,6986.375,683.5875,1956.125,7060017.125
uHbuxQJl8lW7ozc,2020-05-21 10:15:00,8989.285714,878.3,1993.714286,7082104.714
wCURE6d3bPkepu2,2020-05-21 10:15:00,6367.285714,623.5571429,1973.428571,6826217.429
z9Y9gH1T5YWrNuG,2020-05-21 10:15:00,6895.428571,675.0,2002.0,7051263.0
zBIq5rxdHJRwDNY,2020-05-21 10:15:00,7681.285714,750.8714286,1956.142857,6382818.143
zVJPv84UY57bAof,2020-05-21 10:15:00,7969.142857,779.4,1974.428571,7159153.429
1BY6WEcLGh8j5v7,2020-05-21 10:30:00,8572.0,837.625,2085.0,6300431.0
1IF53ai7Xc0U56Y,2020-05-21 10:30:00,9702.0,947.75,2307.75,6227734.75
3PZuoBAID5Wc2HD,2020-05-21 10:30:00,9265.0,905.1625,2314.375,7031808.375
7JYdWkrLSPkdwr4,2020-05-21 10:30:00,9222.571429,901.0142857,2216.285714,7646196.286
McdE0feGgRqW7Ca,2020-05-21 10:30:00,9895.285714,966.0714286,2259.285714,7203321.286
VHMLBKoKgIrUVDU,2020-05-21 10:30:00,9209.0,899.6285714,2283.142857,7250807.143
WRmjgnKYAwPKWDb,2020-05-21 10:30:00,9024.0,881.95,2282.25,7072007.25
YxYtjZvoooNbGkE,2020-05-21 10:30:00,9331.142857,911.4285714,2204.428571,7223498.429
ZnxXDlPa8U1GXgE,2020-05-21 10:30:00,9135.0,892.5375,2262.75,6566307.75
ZoEaEvLYb1n2sOq,2020-05-21 10:30:00,9699.571429,947.4142857,2161.857143,7141229.857
adLQvlD726eNBSB,2020-05-21 10:30:00,9911.875,967.925,2365.875,6315980.875
bvBOhCH3iADSZry,2020-05-21 10:30:00,8265.25,807.725,2047.125,6357085.125
iCRJl6heRkivqQ3,2020-05-21 10:30:00,11169.5,1089.75,2213.125,7221818.125
ih0vzX44oOqAx2f,2020-05-21 10:30:00,9040.0,883.175,2184.25,6228125.25
pkci93gMrogZuBj,2020-05-21 10:30:00,9059.0,884.875,2188.5,7212386.5
rGa61gmuvPhdLxV,2020-05-21 10:30:00,9326.25,911.0375,2184.875,7154817.875
sjndEbLyjtCKgGv,2020-05-21 10:30:00,10469.28571,1021.957143,2198.571429,7060259.571
uHbuxQJl8lW7ozc,2020-05-21 10:30:00,9916.875,968.4,2235.375,7082346.375
wCURE6d3bPkepu2,2020-05-21 10:30:00,9682.857143,945.8142857,2181.142857,6826425.143
z9Y9gH1T5YWrNuG,2020-05-21 10:30:00,9810.0,957.7428571,2218.428571,7051479.429
zBIq5rxdHJRwDNY,2020-05-21 10:30:00,10729.75,1047.1375,2201.5,6383063.5
zVJPv84UY57bAof,2020-05-21 10:30:00,11339.75,1106.6875,2222.875,7159401.875
1BY6WEcLGh8j5v7,2020-05-21 10:45:00,9868.142857,963.8,2303.285714,6300649.286
1IF53ai7Xc0U56Y,2020-05-21 10:45:00,10271.0,1003.085714,2552.714286,6227979.714
3PZuoBAID5Wc2HD,2020-05-21 10:45:00,10919.85714,1065.528571,2550.857143,7032044.857
7JYdWkrLSPkdwr4,2020-05-21 10:45:00,10404.625,1015.95,2454.375,7646434.375
McdE0feGgRqW7Ca,2020-05-21 10:45:00,10834.625,1057.4375,2498.125,7203560.125
VHMLBKoKgIrUVDU,2020-05-21 10:45:00,10673.5,1042.075,2526.375,7251050.375
WRmjgnKYAwPKWDb,2020-05-21 10:45:00,10245.0,1000.142857,2511.142857,7072236.143
YxYtjZvoooNbGkE,2020-05-21 10:45:00,11073.875,1080.775,2432.125,7223726.125
ZnxXDlPa8U1GXgE,2020-05-21 10:45:00,11433.14286,1116.014286,2495.714286,6566540.714
ZoEaEvLYb1n2sOq,2020-05-21 10:45:00,9167.75,895.7625,2399.5,7141467.5
adLQvlD726eNBSB,2020-05-21 10:45:00,10387.85714,1014.385714,2613.285714,6316228.286
bvBOhCH3iADSZry,2020-05-21 10:45:00,9772.0,954.0571429,2264.285714,6357302.286
iCRJl6heRkivqQ3,2020-05-21 10:45:00,10323.57143,1008.157143,2461.428571,7222066.429
